0.02965998 	 0.02950372 	 0.02973517 
0.02965998 	 0.02950372 	 0.02973517 
0.05833901 	 0.05821283 	 0.05868041 
0.05833901 	 0.05821283 	 0.05868041 
0.05833901 	 0.05821283 	 0.05868041 
0.08654510 	 0.08639785 	 0.08684473 
0.08654510 	 0.08639785 	 0.08684473 
0.08654510 	 0.08639785 	 0.08684473 
0.08654510 	 0.08639785 	 0.08684473 
0.08654510 	 0.08639785 	 0.08684473 
0.11360226 	 0.11416619 	 0.11389538 
0.11360226 	 0.11416619 	 0.11389538 
0.14087269 	 0.14018576 	 0.14005672 
0.16620729 	 0.16601502 	 0.16574914 
0.19035915 	 0.19038376 	 0.19105232 
0.21437112 	 0.21446451 	 0.21610143 
0.21437112 	 0.21446451 	 0.21610143 
0.21437112 	 0.21446451 	 0.21610143 
0.21437112 	 0.21446451 	 0.21610143 
0.21437112 	 0.21446451 	 0.21610143 
0.23834196 	 0.23788669 	 0.23986505 
0.23834196 	 0.23788669 	 0.23986505 
0.23834196 	 0.23788669 	 0.23986505 
0.23834196 	 0.23788669 	 0.23986505 
0.26024768 	 0.26056500 	 0.26253927 
0.26024768 	 0.26056500 	 0.26253927 
0.26024768 	 0.26056500 	 0.26253927 
0.26024768 	 0.26056500 	 0.26253927 
0.28207987 	 0.28394975 	 0.28474377 
0.28207987 	 0.28394975 	 0.28474377 
0.30366476 	 0.30589604 	 0.30724258 
0.32554334 	 0.32864452 	 0.32819340 
0.32554334 	 0.32864452 	 0.32819340 
0.32554334 	 0.32864452 	 0.32819340 
0.34678542 	 0.34923607 	 0.35015405 
0.34678542 	 0.34923607 	 0.35015405 
0.36711177 	 0.37130222 	 0.37040222 
0.38729817 	 0.39158383 	 0.39232512 
0.38729817 	 0.39158383 	 0.39232512 
0.40753808 	 0.41053491 	 0.41227550 
0.42722490 	 0.43033000 	 0.43289465 
0.44704038 	 0.44896153 	 0.45441442 
0.44704038 	 0.44896153 	 0.45441442 
0.46643866 	 0.46878810 	 0.47478424 
0.48446450 	 0.48842101 	 0.49436121 
0.50287785 	 0.50604436 	 0.51371395 
0.50287785 	 0.50604436 	 0.51371395 
0.52234803 	 0.52543181 	 0.53167413 
0.54073652 	 0.54294382 	 0.54923713 
0.55868021 	 0.56160273 	 0.56790259 
0.57750902 	 0.58015329 	 0.58553835 
0.59506075 	 0.59794210 	 0.60421151 
0.61257192 	 0.61446781 	 0.62142368 
0.63020679 	 0.63174587 	 0.63860626 
0.64651976 	 0.64904387 	 0.65600126 
0.66488695 	 0.66637918 	 0.67389106 
0.68124014 	 0.68218996 	 0.68957516 
0.69682510 	 0.69853231 	 0.70669026 
0.71441217 	 0.71460698 	 0.72257274 
0.72966944 	 0.73121974 	 0.74000063 
0.72966944 	 0.73121974 	 0.74000063 
0.74444178 	 0.74697191 	 0.75754924 
0.75954472 	 0.76317496 	 0.77297262 
0.77314494 	 0.78038438 	 0.78881210 
0.78883719 	 0.79427408 	 0.80369758 
0.80443004 	 0.81045785 	 0.81789397 
0.82123662 	 0.82380800 	 0.83291790 
0.83479026 	 0.83924618 	 0.84806771 
0.84990737 	 0.85381574 	 0.86174061 
0.86463100 	 0.86817153 	 0.87750483 
0.87830610 	 0.88231262 	 0.89193372 
0.89350298 	 0.89633043 	 0.90456936 
0.89350298 	 0.89633043 	 0.90456936 
0.90664377 	 0.91044360 	 0.91986520 
0.91913333 	 0.92366542 	 0.93237604 
0.91913333 	 0.92366542 	 0.93237604 
0.93284100 	 0.93679230 	 0.94452323 
0.94381398 	 0.94964189 	 0.95824750 
0.95711910 	 0.96225449 	 0.97058129 
0.97038813 	 0.97298268 	 0.98122236 
0.97038813 	 0.97298268 	 0.98122236 
0.98084886 	 0.98694394 	 0.99233786 
0.99299843 	 0.99897421 	 1.00438851 
1.00436491 	 1.01041325 	 1.01643002 
1.01561592 	 1.02213927 	 1.02701699 
1.02671197 	 1.03242912 	 1.03919746 
1.02671197 	 1.03242912 	 1.03919746 
1.04113461 	 1.04476761 	 1.05020373 
1.05158856 	 1.05664928 	 1.06061405 
1.05158856 	 1.05664928 	 1.06061405 
1.06207343 	 1.06830490 	 1.07443483 
1.07518696 	 1.07928329 	 1.08584626 
1.08856744 	 1.09036020 	 1.09716119 
1.09880386 	 1.09737016 	 1.10622052 
1.10727197 	 1.10742527 	 1.11660250 
1.11616167 	 1.11806346 	 1.12472234 
1.12502067 	 1.12681460 	 1.13414318 
1.13185710 	 1.13598962 	 1.14250282 
1.14241958 	 1.14420637 	 1.14960849 
1.14878271 	 1.15404597 	 1.15721844 
1.15833712 	 1.16093382 	 1.16495791 
1.16578864 	 1.17270971 	 1.17342895 
1.17403571 	 1.17925539 	 1.18145798 
1.18380914 	 1.18823895 	 1.18846459 
1.19143897 	 1.19618321 	 1.19670881 
1.19143897 	 1.19618321 	 1.19670881 
1.19995751 	 1.20258408 	 1.20414968 
1.20721913 	 1.20924947 	 1.21325515 
1.21625405 	 1.21584845 	 1.21871583 
1.22448714 	 1.22240746 	 1.22623287 
1.23089911 	 1.22970776 	 1.23410779 
1.23681011 	 1.23790183 	 1.24339428 
1.23681011 	 1.23790183 	 1.24339428 
1.24474502 	 1.24452833 	 1.25001561 
1.25219534 	 1.24922051 	 1.25537907 
1.25924590 	 1.25657515 	 1.25965281 
1.26579619 	 1.26159108 	 1.26306339 
1.27082545 	 1.26938705 	 1.27039760 
1.27708230 	 1.27629279 	 1.27540741 
1.28182067 	 1.28264225 	 1.28178579 
1.28762125 	 1.28896963 	 1.28938619 
1.29332806 	 1.29552878 	 1.29329648 
1.29943143 	 1.29862990 	 1.29924301 
1.30555683 	 1.30511409 	 1.30340751 
1.31086280 	 1.30932556 	 1.30868270 
1.31768939 	 1.31578586 	 1.31387142 
1.32087166 	 1.32216654 	 1.32099442 
1.32600261 	 1.32841313 	 1.32731655 
1.32600261 	 1.32841313 	 1.32731655 
1.33065437 	 1.33265540 	 1.33393090 
1.33600036 	 1.33642744 	 1.34067479 
1.34081407 	 1.34084818 	 1.34526651 
