3.09622154 	 3.10775637 	 3.09955282 	 3.10393390 
3.09986931 	 3.09718213 	 3.09158613 	 3.10445875 
3.09811667 	 3.08716298 	 3.08094872 	 3.10656248 
3.09811667 	 3.08716298 	 3.08094872 	 3.10656248 
3.08791539 	 3.08530470 	 3.07204529 	 3.10232417 
3.08304076 	 3.08569334 	 3.07416960 	 3.10618181 
3.08002501 	 3.09030598 	 3.07630425 	 3.11350600 
3.07627808 	 3.09590929 	 3.07860509 	 3.10781335 
3.07612520 	 3.10490455 	 3.07938691 	 3.10941191 
3.07885053 	 3.10387035 	 3.07457387 	 3.10713844 
3.07539376 	 3.10867999 	 3.07348882 	 3.10646703 
3.08020197 	 3.09933534 	 3.07677010 	 3.11316154 
3.08945823 	 3.09945723 	 3.08874939 	 3.11788165 
3.09186201 	 3.09572113 	 3.09817351 	 3.12050746 
3.09015942 	 3.08763399 	 3.09960166 	 3.12470161 
3.09635924 	 3.08361868 	 3.09304434 	 3.10978264 
3.09806896 	 3.08368749 	 3.10145311 	 3.11953566 
3.10283582 	 3.08299790 	 3.10673405 	 3.11700256 
3.09632654 	 3.09118476 	 3.11510591 	 3.11293914 
3.09632654 	 3.09118476 	 3.11510591 	 3.11293914 
3.09052342 	 3.08771671 	 3.11725620 	 3.11302964 
3.09052342 	 3.08771671 	 3.11725620 	 3.11302964 
3.09075858 	 3.07009539 	 3.12505741 	 3.10905036 
3.09869450 	 3.06338404 	 3.12083442 	 3.09392618 
3.09957488 	 3.06509615 	 3.11185596 	 3.09644399 
3.09957488 	 3.06509615 	 3.11185596 	 3.09644399 
3.09246905 	 3.06026068 	 3.11309116 	 3.09794394 
3.09433682 	 3.05731535 	 3.11091959 	 3.10410856 
3.09156492 	 3.06267470 	 3.09819909 	 3.10597471 
3.09210331 	 3.06060311 	 3.09584956 	 3.10070526 
3.09523871 	 3.06571975 	 3.09380619 	 3.09047289 
3.08953583 	 3.07290224 	 3.09140274 	 3.08543942 
3.08953583 	 3.07290224 	 3.09140274 	 3.08543942 
3.08366295 	 3.07154652 	 3.09746686 	 3.08801670 
3.07784773 	 3.06936308 	 3.09756983 	 3.08659058 
3.08137038 	 3.08427207 	 3.08918258 	 3.08683617 
3.09438765 	 3.08759123 	 3.09931539 	 3.08470576 
3.09875203 	 3.08524208 	 3.09053761 	 3.08519749 
3.09316133 	 3.08743673 	 3.09886424 	 3.09154220 
3.10050270 	 3.08543390 	 3.09656164 	 3.09850262 
3.09765144 	 3.08623670 	 3.09375692 	 3.09673982 
3.09765144 	 3.08623670 	 3.09375692 	 3.09673982 
3.09735172 	 3.08629750 	 3.09124855 	 3.09476445 
3.09860313 	 3.08768572 	 3.10132893 	 3.09002087 
3.10193527 	 3.08957475 	 3.09739547 	 3.08848152 
3.09721265 	 3.09475199 	 3.09996195 	 3.09074805 
3.09831874 	 3.09347728 	 3.09884382 	 3.09334449 
3.09831874 	 3.09347728 	 3.09884382 	 3.09334449 
3.10545294 	 3.09015336 	 3.09538545 	 3.09330955 
3.10015240 	 3.09658258 	 3.08553487 	 3.09552703 
3.09514903 	 3.09877820 	 3.08661667 	 3.09776094 
3.09889033 	 3.09583734 	 3.08783643 	 3.10443058 
3.10112764 	 3.09149939 	 3.08923371 	 3.10073332 
