0.00000000 	 0.00000000 	 0.00000000 
0.00178826 	 0.00177240 	 0.00176455 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.00669777 	 0.00688736 	 0.00684210 
0.01443615 	 0.01479732 	 0.01494171 
0.02488243 	 0.02552227 	 0.02538503 
0.02488243 	 0.02552227 	 0.02538503 
0.02488243 	 0.02552227 	 0.02538503 
0.02488243 	 0.02552227 	 0.02538503 
0.02488243 	 0.02552227 	 0.02538503 
0.03715326 	 0.03800396 	 0.03786785 
0.05132916 	 0.05239853 	 0.05252395 
0.06712651 	 0.06780730 	 0.06828926 
0.08464255 	 0.08459879 	 0.08557111 
0.08464255 	 0.08459879 	 0.08557111 
0.10231266 	 0.10262754 	 0.10350076 
0.12095687 	 0.12117509 	 0.12217306 
0.12095687 	 0.12117509 	 0.12217306 
0.14132116 	 0.14056000 	 0.14146626 
0.14132116 	 0.14056000 	 0.14146626 
0.16153235 	 0.15884929 	 0.15988974 
0.18103996 	 0.17856681 	 0.17903905 
0.19976432 	 0.19753772 	 0.19601386 
0.21800808 	 0.21637002 	 0.21468733 
0.23637271 	 0.23416824 	 0.23330833 
0.25332055 	 0.25239675 	 0.25120045 
0.25332055 	 0.25239675 	 0.25120045 
0.27171641 	 0.27110745 	 0.26982317 
0.28956218 	 0.29017070 	 0.29047785 
0.30678772 	 0.30712980 	 0.30560945 
0.32368069 	 0.32274868 	 0.32149557 
0.33861878 	 0.33847083 	 0.33920661 
0.35379329 	 0.35470875 	 0.35637679 
0.36863076 	 0.37164087 	 0.37227130 
0.38488548 	 0.38777585 	 0.38803605 
0.39803712 	 0.40331066 	 0.40289706 
0.39803712 	 0.40331066 	 0.40289706 
0.41056845 	 0.41890130 	 0.41706920 
0.42647264 	 0.43156993 	 0.43143756 
0.43889208 	 0.44740673 	 0.44512765 
0.45248528 	 0.46182074 	 0.45923095 
0.46702558 	 0.47319022 	 0.47105923 
0.48615964 	 0.48647340 	 0.48463178 
0.49843558 	 0.50329373 	 0.49954595 
0.51041561 	 0.51513302 	 0.51231313 
0.52156115 	 0.52570009 	 0.52269121 
0.53410926 	 0.53514754 	 0.53346023 
0.54649981 	 0.54820235 	 0.54501721 
0.55483486 	 0.55765482 	 0.55345231 
0.55483486 	 0.55765482 	 0.55345231 
0.56575750 	 0.56814352 	 0.56657430 
0.57516246 	 0.57658771 	 0.57917868 
0.58417347 	 0.58635639 	 0.59090507 
0.59735658 	 0.59603416 	 0.59973913 
0.60901382 	 0.60284704 	 0.60959571 
0.61800969 	 0.61201007 	 0.61763976 
0.62338712 	 0.62207550 	 0.62463239 
0.62845155 	 0.63079031 	 0.63299618 
0.63617992 	 0.64084983 	 0.64334323 
0.64733339 	 0.64895604 	 0.65204768 
0.65557388 	 0.66027167 	 0.65962781 
0.66243188 	 0.66631028 	 0.66433297 
0.66936134 	 0.66948208 	 0.67317871 
0.67425402 	 0.67447719 	 0.67929412 
0.68136945 	 0.67758716 	 0.68742797 
0.68912267 	 0.68744007 	 0.69242597 
0.68912267 	 0.68744007 	 0.69242597 
0.69696245 	 0.69645460 	 0.69723403 
0.70138655 	 0.70202806 	 0.70426203 
0.70740560 	 0.70150398 	 0.70856496 
0.71173573 	 0.71004822 	 0.71380388 
0.71473879 	 0.71692026 	 0.71824773 
0.71473879 	 0.71692026 	 0.71824773 
0.71648548 	 0.72049618 	 0.72399754 
0.72274043 	 0.72600537 	 0.72859409 
0.72897861 	 0.73180559 	 0.73530661 
0.73276878 	 0.73820069 	 0.74050425 
0.73903559 	 0.74404304 	 0.74619527 
0.74268499 	 0.74841685 	 0.74981874 
0.74637920 	 0.75345434 	 0.75503214 
0.75081937 	 0.75654448 	 0.76074215 
0.75390560 	 0.75743539 	 0.76492218 
0.75714220 	 0.76005473 	 0.76546973 
0.76483566 	 0.76679747 	 0.77157452 
0.76955758 	 0.76993937 	 0.77983004 
0.77105807 	 0.77196058 	 0.77978282 
0.77671690 	 0.77680699 	 0.78371305 
0.77828439 	 0.78291815 	 0.78648414 
0.78217177 	 0.78458954 	 0.78877075 
0.78380638 	 0.78748487 	 0.78873723 
0.78648403 	 0.78936690 	 0.78857953 
0.79276997 	 0.79560626 	 0.79316105 
0.79668645 	 0.79601020 	 0.79625357 
0.79863720 	 0.79890125 	 0.79331275 
0.80126915 	 0.79745987 	 0.79810382 
0.80126915 	 0.79745987 	 0.79810382 
0.80351416 	 0.79944996 	 0.80199580 
0.80557302 	 0.80253778 	 0.79872304 
0.80762645 	 0.80748324 	 0.80089665 
0.80960025 	 0.80923403 	 0.80362036 
0.81181309 	 0.81322055 	 0.80604339 
0.80581999 	 0.81935784 	 0.80974034 
0.80668080 	 0.82122080 	 0.80897638 
0.81155355 	 0.82148261 	 0.80970509 
0.81364963 	 0.82410000 	 0.81555622 
0.81319108 	 0.82259508 	 0.82024359 
0.81754826 	 0.82043738 	 0.82048022 
0.81723560 	 0.82126176 	 0.81794626 
0.82050995 	 0.82234696 	 0.82226018 
0.82281961 	 0.82634506 	 0.82297617 
0.82323968 	 0.82394620 	 0.82315509 
0.82622721 	 0.82410817 	 0.82587901 
0.82622721 	 0.82410817 	 0.82587901 
0.82698722 	 0.82584114 	 0.82909585 
0.82785347 	 0.83191779 	 0.83218173 
0.83166509 	 0.83379315 	 0.83286690 
0.83255612 	 0.83645350 	 0.83673491 
0.83653158 	 0.84060639 	 0.83902831 
0.83868053 	 0.84369608 	 0.84037938 
0.84063240 	 0.84605303 	 0.84191933 
0.84232387 	 0.84706913 	 0.84034436 
0.84075104 	 0.84755807 	 0.84520623 
0.84371886 	 0.84905086 	 0.84943565 
0.84371886 	 0.84905086 	 0.84943565 
0.84684074 	 0.84960490 	 0.85089366 
0.84765512 	 0.85165109 	 0.85038830 
0.85298510 	 0.85323864 	 0.84653443 
0.85919662 	 0.85349699 	 0.85359030 
0.85734044 	 0.86199280 	 0.85038952 
0.85854706 	 0.86106810 	 0.85289581 
0.85854706 	 0.86106810 	 0.85289581 
0.86349375 	 0.86265002 	 0.85365330 
0.86222282 	 0.86113859 	 0.85815884 
0.86271791 	 0.86161747 	 0.85906073 
0.86268300 	 0.86446912 	 0.86127160 
0.86484922 	 0.86747655 	 0.86226393 
0.86686606 	 0.86208834 	 0.85941359 
0.86864239 	 0.86216508 	 0.86360146 
0.86596463 	 0.86288131 	 0.86371753 
0.86618334 	 0.86391786 	 0.86644820 
0.86772290 	 0.86500310 	 0.86415307 
0.86885166 	 0.86564481 	 0.86697422 
0.86977241 	 0.86363733 	 0.86644180 
0.86889757 	 0.86497551 	 0.86598809 
0.86889757 	 0.86497551 	 0.86598809 
0.86935847 	 0.86961982 	 0.86582811 
0.86670813 	 0.86826570 	 0.86717929 
0.86670813 	 0.86826570 	 0.86717929 
0.86584682 	 0.86813657 	 0.86783029 
0.86451840 	 0.86736427 	 0.87155071 
0.86846265 	 0.86715273 	 0.87014547 
0.86846265 	 0.86715273 	 0.87014547 
0.87115482 	 0.86783505 	 0.87400936 
0.87550241 	 0.86983083 	 0.87639278 
0.87336269 	 0.86970323 	 0.87563249 
0.87324949 	 0.86883435 	 0.87436419 
0.87253776 	 0.86731577 	 0.87275989 
0.87267536 	 0.86639557 	 0.87237208 
0.87149210 	 0.86993569 	 0.87055063 
0.86982299 	 0.87192320 	 0.87244219 
0.86772691 	 0.87136631 	 0.87464776 
0.86640321 	 0.87175741 	 0.87376221 
0.86532381 	 0.87011279 	 0.87374757 
0.86464646 	 0.87491292 	 0.87742856 
0.86532380 	 0.87671280 	 0.87592021 
0.86787879 	 0.87676939 	 0.87259440 
0.87117022 	 0.87729429 	 0.87363195 
0.87522614 	 0.87365130 	 0.87151325 
0.87844589 	 0.87323155 	 0.86636508 
0.88201617 	 0.87235777 	 0.86880521 
0.88102745 	 0.87620754 	 0.86497079 
0.88013469 	 0.88082758 	 0.86767136 
0.88030380 	 0.88089665 	 0.86687876 
0.88172532 	 0.88721629 	 0.86989023 
0.88327928 	 0.88755785 	 0.87052336 
0.88095704 	 0.88540115 	 0.87244343 
0.88467851 	 0.87956521 	 0.87263982 
0.88467851 	 0.87956521 	 0.87263982 
0.88583248 	 0.88156925 	 0.87436781 
0.88389782 	 0.87956934 	 0.87833001 
0.88374058 	 0.88001166 	 0.87903716 
0.88212347 	 0.88048269 	 0.87923683 
0.87958914 	 0.87876897 	 0.88065927 
0.88164863 	 0.88016324 	 0.88279355 
0.87941239 	 0.88136466 	 0.88405718 
0.88042880 	 0.87727317 	 0.88183731 
0.88523662 	 0.88016035 	 0.88474550 
0.89016416 	 0.88541647 	 0.88151520 
0.88512698 	 0.88824737 	 0.88507230 
0.88638913 	 0.89251825 	 0.88789682 
0.88621614 	 0.89097935 	 0.88622971 
0.88543320 	 0.88853984 	 0.88827668 
0.88543320 	 0.88853984 	 0.88827668 
0.88922605 	 0.88489008 	 0.88438151 
0.88555539 	 0.88356097 	 0.88410762 
0.88771487 	 0.87785371 	 0.88487638 
0.89009605 	 0.87796451 	 0.88294777 
0.88876578 	 0.88128724 	 0.88089207 
0.88764861 	 0.87858506 	 0.87919322 
0.88996857 	 0.87726019 	 0.88180262 
0.88846856 	 0.88057962 	 0.88159010 
0.88643053 	 0.88211816 	 0.87949692 
0.88399637 	 0.87826822 	 0.87873752 
0.88729373 	 0.88001461 	 0.87920731 
0.88566493 	 0.88159436 	 0.87435784 
0.88801501 	 0.87894968 	 0.87731854 
0.88375590 	 0.87482624 	 0.88131360 
0.88438509 	 0.87570852 	 0.88248645 
0.88554731 	 0.88096763 	 0.88521478 
0.88646247 	 0.88296022 	 0.88408464 
0.88765825 	 0.87772209 	 0.87985399 
0.88735558 	 0.88244614 	 0.88237204 
0.88881067 	 0.88157446 	 0.88162995 
0.88734932 	 0.88484234 	 0.87982829 
0.88723698 	 0.88549359 	 0.87835389 
0.88924210 	 0.88710121 	 0.87807240 
0.88682835 	 0.88723050 	 0.88150998 
0.88480192 	 0.88555002 	 0.88132590 
0.88536445 	 0.88213098 	 0.88397657 
0.88382930 	 0.88420217 	 0.87589114 
0.88456066 	 0.88277319 	 0.87837895 
0.88695300 	 0.88612735 	 0.87926388 
0.88977281 	 0.88561688 	 0.88044867 
0.88715740 	 0.88305151 	 0.88313461 
0.88750329 	 0.88299739 	 0.88103551 
0.88796989 	 0.88089094 	 0.88277222 
0.88959169 	 0.88161766 	 0.87852952 
0.88585424 	 0.88594869 	 0.88143923 
0.88127300 	 0.88564188 	 0.88518909 
0.87947205 	 0.88467750 	 0.88793698 
0.87996550 	 0.88332100 	 0.89029502 
0.87819487 	 0.88472835 	 0.88760254 
0.88053389 	 0.88170723 	 0.88541046 
0.88148976 	 0.87864047 	 0.88455686 
0.88183905 	 0.87747909 	 0.88578036 
0.87954651 	 0.87463902 	 0.88701662 
0.87664379 	 0.87508802 	 0.88229058 
0.88057202 	 0.87770646 	 0.88210480 
0.88290518 	 0.87637196 	 0.88669073 
0.88210928 	 0.87318384 	 0.88539421 
0.88563175 	 0.87355307 	 0.88813787 
0.88581579 	 0.87669682 	 0.88703817 
0.88254983 	 0.87742897 	 0.88785116 
0.88591981 	 0.87776638 	 0.88668829 
0.88697894 	 0.87224040 	 0.88562198 
0.88460791 	 0.87639910 	 0.88434523 
0.88576914 	 0.87698430 	 0.88109576 
0.88672896 	 0.88042985 	 0.88189118 
0.88652583 	 0.88013342 	 0.88236116 
0.88319294 	 0.88264883 	 0.88035776 
0.88295259 	 0.88494881 	 0.87844096 
0.88187730 	 0.88277036 	 0.87844280 
0.88697091 	 0.88264301 	 0.87930190 
0.88697091 	 0.88264301 	 0.87930190 
0.88697091 	 0.88264301 	 0.87930190 
0.88167769 	 0.88265103 	 0.87879238 
0.88000423 	 0.88540664 	 0.88204576 
0.87734427 	 0.88348389 	 0.88232492 
0.87734427 	 0.88348389 	 0.88232492 
0.87551976 	 0.88430178 	 0.88562927 
0.87763671 	 0.88727697 	 0.88939771 
0.88087068 	 0.88882332 	 0.89039969 
0.88707369 	 0.88991946 	 0.88622928 
0.88636057 	 0.89111751 	 0.88645188 
0.88524259 	 0.89010946 	 0.88562130 
0.88808172 	 0.88879843 	 0.88557731 
0.88878461 	 0.88604424 	 0.88478181 
0.88422167 	 0.88232173 	 0.88013010 
0.89061050 	 0.88371588 	 0.88373461 
0.88992708 	 0.88787063 	 0.88153342 
0.89185112 	 0.88488076 	 0.88246836 
0.88783388 	 0.88493525 	 0.88172452 
0.88631276 	 0.88539284 	 0.87935856 
0.88665221 	 0.88381584 	 0.87801228 
0.88665217 	 0.88200892 	 0.87936612 
0.88686279 	 0.88044976 	 0.87967720 
0.88197485 	 0.87980583 	 0.88077109 
0.87967090 	 0.87659575 	 0.88238086 
0.88143754 	 0.87802279 	 0.88074033 
0.88152637 	 0.87772865 	 0.88069125 
0.88075253 	 0.87861913 	 0.87887692 
0.88258255 	 0.87657654 	 0.88019124 
0.88535282 	 0.87799066 	 0.87842752 
0.88428757 	 0.87776792 	 0.88023989 
0.88330110 	 0.88467735 	 0.87591112 
0.88654473 	 0.88409969 	 0.87812772 
0.88053874 	 0.88357398 	 0.87922712 
0.87858735 	 0.88860055 	 0.87995565 
0.88190491 	 0.89004099 	 0.88131858 
0.88128627 	 0.88762278 	 0.88487194 
0.88128627 	 0.88762278 	 0.88487194 
0.88128627 	 0.88762278 	 0.88487194 
0.88128627 	 0.88762278 	 0.88487194 
0.88255434 	 0.88610547 	 0.88183039 
0.88211833 	 0.88937188 	 0.88083272 
0.88077086 	 0.89227667 	 0.88176463 
0.88072982 	 0.89152750 	 0.88153949 
0.88013255 	 0.89103051 	 0.88340629 
0.88013255 	 0.89103051 	 0.88340629 
0.88111043 	 0.88669768 	 0.88328018 
0.87710117 	 0.88653333 	 0.88472781 
0.87556077 	 0.88640910 	 0.88282789 
0.87825654 	 0.88605359 	 0.88263639 
0.88103218 	 0.88098842 	 0.88372406 
0.87931820 	 0.87857838 	 0.87990732 
0.87965302 	 0.87677890 	 0.88420519 
0.87965302 	 0.87677890 	 0.88420519 
0.87780681 	 0.87826748 	 0.88253365 
0.87804639 	 0.88342353 	 0.88059277 
0.87767865 	 0.88443562 	 0.87787244 
0.87528186 	 0.88072647 	 0.87449406 
0.87528186 	 0.88072647 	 0.87449406 
0.87373992 	 0.88133986 	 0.87586693 
0.87210926 	 0.88159884 	 0.87602842 
0.87281329 	 0.88128770 	 0.87258973 
0.87858075 	 0.87985849 	 0.87158638 
0.88163286 	 0.88523248 	 0.87298047 
0.88297627 	 0.88545697 	 0.87493070 
0.88230868 	 0.88246164 	 0.87581391 
0.88328258 	 0.88196694 	 0.87673700 
0.88328258 	 0.88196694 	 0.87673700 
0.88388374 	 0.88171997 	 0.87927793 
0.88468843 	 0.88160907 	 0.88116481 
0.88212874 	 0.88186683 	 0.87758910 
0.88212874 	 0.88186683 	 0.87758910 
0.88212874 	 0.88186683 	 0.87758910 
0.88126059 	 0.88446744 	 0.87696376 
0.88126059 	 0.88446744 	 0.87696376 
0.88556348 	 0.88343628 	 0.87976140 
0.88519783 	 0.88354402 	 0.88188333 
0.88458454 	 0.88411753 	 0.88432194 
0.88356252 	 0.88219288 	 0.88856303 
0.88233195 	 0.87771899 	 0.88866842 
0.87910918 	 0.87402171 	 0.88734765 
0.87564774 	 0.87473895 	 0.88457115 
0.87708825 	 0.87671419 	 0.88569832 
