0.00000000 	 0.00000000 	 0.00000000 
0.02984581 	 0.02977909 	 0.02971919 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.05800528 	 0.05867543 	 0.05871934 
0.08546718 	 0.08612435 	 0.08637450 
0.11219067 	 0.11309043 	 0.11293797 
0.11219067 	 0.11309043 	 0.11293797 
0.11219067 	 0.11309043 	 0.11293797 
0.11219067 	 0.11309043 	 0.11293797 
0.11219067 	 0.11309043 	 0.11293797 
0.13716087 	 0.13841968 	 0.13808316 
0.16120640 	 0.16325433 	 0.16302081 
0.18479272 	 0.18630648 	 0.18633582 
0.20791778 	 0.20811891 	 0.20915120 
0.20791778 	 0.20811891 	 0.20915120 
0.22925847 	 0.22950786 	 0.23091497 
0.24997434 	 0.25006191 	 0.25148329 
0.24997434 	 0.25006191 	 0.25148329 
0.27035843 	 0.27011581 	 0.27124944 
0.27035843 	 0.27011581 	 0.27124944 
0.28984119 	 0.28813648 	 0.28915152 
0.30791079 	 0.30642027 	 0.30636711 
0.32432400 	 0.32307657 	 0.32138021 
0.34023276 	 0.33865598 	 0.33736716 
0.35491451 	 0.35361120 	 0.35253645 
0.36846251 	 0.36814980 	 0.36690528 
0.36846251 	 0.36814980 	 0.36690528 
0.38274801 	 0.38230838 	 0.38158813 
0.39632548 	 0.39607556 	 0.39685464 
0.40850662 	 0.40860930 	 0.40868766 
0.42078077 	 0.42011734 	 0.42016247 
0.43109452 	 0.43177516 	 0.43231270 
0.44201325 	 0.44296878 	 0.44426324 
0.45252105 	 0.45452614 	 0.45585009 
0.46329257 	 0.46552324 	 0.46652292 
0.47237717 	 0.47577533 	 0.47618426 
0.47237717 	 0.47577533 	 0.47618426 
0.48113027 	 0.48610149 	 0.48592839 
0.49084028 	 0.49411806 	 0.49541737 
0.49960910 	 0.50387441 	 0.50440891 
0.50820848 	 0.51295403 	 0.51363363 
0.51759404 	 0.52069911 	 0.52113065 
