0.42168434  	 0.42109107 
0.42215207  	 0.42188866 
0.42166749  	 0.42116800 
0.42170322  	 0.42191293 
0.42141352  	 0.42282902 
0.42060101  	 0.42211623 
0.42077885  	 0.42264505 
0.42111128  	 0.42215166 
0.42137769  	 0.42242773 
0.42181298  	 0.42249579 
0.42063294  	 0.42201164 
0.42056041  	 0.42140457 
0.42056041  	 0.42140457 
0.41858684  	 0.42239540 
0.41818507  	 0.42237451 
0.41961311  	 0.42176776 
0.41961311  	 0.42176776 
0.42076255  	 0.42284246 
0.42202478  	 0.42175039 
0.42264672  	 0.42337867 
0.42213270  	 0.42316317 
0.42126105  	 0.42378702 
0.42132850  	 0.42377005 
0.42109444  	 0.42205528 
0.42207141  	 0.42213791 
0.42135325  	 0.42129420 
0.42221626  	 0.42138598 
0.42219139  	 0.42077359 
0.42271715  	 0.42014397 
0.42216592  	 0.42029777 
0.42310755  	 0.42110415 
0.42266520  	 0.42039104 
0.42212247  	 0.42040585 
0.42300200  	 0.42116393 
0.42182600  	 0.42092519 
0.42119797  	 0.42166338 
0.42112669  	 0.42094269 
0.42112067  	 0.42254311 
0.42115912  	 0.42150334 
0.42187290  	 0.42130067 
0.42246119  	 0.42101234 
0.42283996  	 0.42045507 
0.42136110  	 0.41915721 
0.42104879  	 0.41916055 
0.42083900  	 0.41963760 
0.42129505  	 0.41908358 
0.42095675  	 0.41898902 
0.42095675  	 0.41898902 
0.42197394  	 0.41881330 
0.42197394  	 0.41881330 
0.42184476  	 0.41889726 
0.42144689  	 0.41883979 
0.42154575  	 0.41997758 
0.42154575  	 0.41997758 
0.42265930  	 0.41991392 
0.42419598  	 0.41918742 
0.42468314  	 0.41876520 
0.42444483  	 0.41852469 
0.42482783  	 0.41963655 
0.42416267  	 0.42119908 
0.42448494  	 0.42092067 
0.42237897  	 0.42086222 
0.42242985  	 0.42218869 
0.42257379  	 0.42194183 
0.42261640  	 0.42199491 
0.42242515  	 0.42243598 
0.42179263  	 0.42238645 
0.42089152  	 0.42300962 
0.42040605  	 0.42386603 
0.42088334  	 0.42276541 
0.42166947  	 0.42226394 
0.42170065  	 0.42213323 
0.42077783  	 0.42196137 
0.42185459  	 0.42195874 
0.42073549  	 0.42275490 
0.42096308  	 0.42233962 
0.42155168  	 0.42137628 
0.42206697  	 0.42132033 
0.42156833  	 0.42136244 
0.42057442  	 0.42152444 
0.42067011  	 0.42158520 
0.42079112  	 0.42210601 
0.42046722  	 0.42147098 
0.42149341  	 0.42158992 
0.42105236  	 0.42094247 
0.42116149  	 0.42071634 
0.42116149  	 0.42071634 
0.42130449  	 0.42129559 
0.42138884  	 0.42001514 
0.42199146  	 0.41910385 
0.42212000  	 0.41881584 
0.42264397  	 0.41890763 
0.42253101  	 0.41907881 
0.42287133  	 0.41891626 
0.42113614  	 0.41832427 
0.42158551  	 0.41812666 
0.42144248  	 0.41804429 
0.42293193  	 0.41737317 
0.42400656  	 0.41728441 
0.42305723  	 0.41728609 
0.42202355  	 0.41718729 
0.42202355  	 0.41718729 
0.42335652  	 0.41615594 
0.42302523  	 0.41725957 
0.42328832  	 0.41719579 
0.42328863  	 0.41734565 
0.42260644  	 0.41838104 
0.42265922  	 0.41904533 
0.42220567  	 0.41957576 
0.42236591  	 0.41994177 
0.42163593  	 0.41971837 
0.42295053  	 0.42016798 
0.42367450  	 0.41970659 
0.42258590  	 0.41926026 
0.42291884  	 0.41943947 
0.42386680  	 0.41849212 
0.42455511  	 0.41996811 
0.42495594  	 0.42081642 
0.42552483  	 0.42098136 
0.42505249  	 0.41969988 
0.42464685  	 0.42055847 
0.42481710  	 0.42045325 
0.42392136  	 0.42017320 
0.42371896  	 0.42067871 
0.42285692  	 0.42105468 
0.42154180  	 0.42143874 
0.42127270  	 0.42028591 
0.42172906  	 0.42057076 
0.42034175  	 0.42011537 
0.41999583  	 0.42011730 
0.41999583  	 0.42011730 
0.42082793  	 0.41982763 
0.42077223  	 0.42022712 
0.41992142  	 0.41993607 
0.41893566  	 0.42080401 
0.41860518  	 0.42079402 
0.41781003  	 0.41971014 
0.41863827  	 0.41832383 
0.42018133  	 0.41825560 
0.42107423  	 0.41852259 
0.42098581  	 0.41841317 
0.42034545  	 0.41836381 
0.42019913  	 0.41898325 
0.42071550  	 0.41910736 
0.42012606  	 0.41959731 
0.41936330  	 0.41981875 
0.41924270  	 0.42023517 
0.41956068  	 0.42100719 
0.41972056  	 0.42060824 
0.41875577  	 0.42097167 
0.41935620  	 0.42061005 
0.41934214  	 0.41989318 
0.41873729  	 0.41837588 
0.42007187  	 0.41820770 
0.41883626  	 0.41844364 
0.41836580  	 0.41760286 
0.41905318  	 0.41688639 
0.42037026  	 0.41643195 
0.42025467  	 0.41634998 
0.42118458  	 0.41633323 
0.42199283  	 0.41737032 
0.42130788  	 0.41832739 
0.42157164  	 0.41853903 
0.42107415  	 0.41840304 
0.42064226  	 0.42038739 
0.42011469  	 0.42056372 
0.42049937  	 0.42055529 
0.42050285  	 0.42178025 
0.41991769  	 0.42226763 
0.41870747  	 0.42183333 
0.41788396  	 0.42065153 
0.41879336  	 0.42077534 
0.41815616  	 0.42062585 
0.41916286  	 0.42001651 
0.41926141  	 0.41912346 
0.41926141  	 0.41912346 
0.41906726  	 0.41967288 
0.41998601  	 0.41865512 
0.41983368  	 0.41987383 
0.41990384  	 0.41937481 
0.41918697  	 0.41879887 
0.41975624  	 0.41939762 
0.41939362  	 0.41959273 
0.42037672  	 0.41977555 
0.41963076  	 0.42069213 
0.41992783  	 0.42095515 
0.42023036  	 0.42083138 
0.42125003  	 0.42095507 
0.42120404  	 0.42091641 
0.42041057  	 0.42185840 
0.42040133  	 0.42217651 
0.41975839  	 0.42273771 
0.42039903  	 0.42247622 
0.42082731  	 0.42128274 
0.41999582  	 0.42046302 
0.42208829  	 0.42095615 
0.42088810  	 0.42169159 
0.42188090  	 0.42185962 
0.42148451  	 0.42281647 
0.42051908  	 0.42386141 
0.42030507  	 0.42543439 
0.41970943  	 0.42362647 
0.42055058  	 0.42362881 
0.42077328  	 0.42378729 
0.41989941  	 0.42352313 
0.41927721  	 0.42344612 
0.41943519  	 0.42339675 
0.42012678  	 0.42345587 
0.41944036  	 0.42359769 
0.41861671  	 0.42331207 
0.41958073  	 0.42409366 
0.42031778  	 0.42323462 
0.41972459  	 0.42144950 
0.42036977  	 0.42123614 
0.42098580  	 0.42190586 
0.42075332  	 0.42303261 
0.42159360  	 0.42277046 
0.42108278  	 0.42207234 
0.42165380  	 0.42250446 
0.42152171  	 0.42233268 
0.42170355  	 0.42207901 
0.42175156  	 0.42225311 
0.42289964  	 0.42072930 
0.42287825  	 0.42183679 
0.42279137  	 0.42219447 
0.42117128  	 0.42125780 
0.42108083  	 0.42157488 
0.42199065  	 0.42070777 
0.42159621  	 0.42045033 
0.42140309  	 0.42047200 
0.42255901  	 0.41984564 
0.42333177  	 0.42077413 
0.42395788  	 0.42141469 
0.42299430  	 0.42166251 
0.42261409  	 0.42088254 
0.42155167  	 0.41909651 
0.42227724  	 0.41837893 
0.42251955  	 0.41737768 
0.42299645  	 0.41812954 
0.42310374  	 0.41861986 
0.42423437  	 0.41767025 
0.42389675  	 0.41778902 
0.42450862  	 0.41722284 
0.42423965  	 0.41577676 
0.42388296  	 0.41634171 
0.42427428  	 0.41709215 
0.42405185  	 0.41834472 
0.42515408  	 0.41931303 
0.42528980  	 0.42047050 
0.42477551  	 0.41943349 
0.42417172  	 0.41906796 
0.42390526  	 0.41868169 
0.42344633  	 0.41727770 
0.42347746  	 0.41822856 
0.42347746  	 0.41822856 
0.42355031  	 0.41901070 
0.42414351  	 0.41911038 
0.42470345  	 0.41913090 
0.42436781  	 0.41928840 
0.42368492  	 0.41959626 
0.42383464  	 0.42101936 
0.42262754  	 0.41973864 
0.42235086  	 0.41805215 
0.42202346  	 0.41785121 
0.42165493  	 0.41932533 
0.42165493  	 0.41932533 
0.42071623  	 0.41959150 
0.42070971  	 0.42004514 
0.42149665  	 0.42191360 
0.42287164  	 0.42244430 
0.42277373  	 0.42363737 
0.42223653  	 0.42396606 
0.42107281  	 0.42342547 
0.42003823  	 0.42423475 
0.41965546  	 0.42484746 
0.42101546  	 0.42505941 
0.42079340  	 0.42470316 
0.42067386  	 0.42445956 
0.41949398  	 0.42429334 
0.42065433  	 0.42393238 
0.42104414  	 0.42356167 
0.42269001  	 0.42430985 
0.42275675  	 0.42403172 
0.42211140  	 0.42364557 
0.42255520  	 0.42395912 
0.42129802  	 0.42365588 
0.42321745  	 0.42389099 
0.42209925  	 0.42492797 
0.42201522  	 0.42460474 
0.42141038  	 0.42481536 
0.42137773  	 0.42436400 
0.42144277  	 0.42381891 
0.42016588  	 0.42387038 
0.42027889  	 0.42308897 
0.42064705  	 0.42258077 
0.42065211  	 0.42254962 
0.42145829  	 0.42288678 
0.42138137  	 0.42314879 
0.42127790  	 0.42412439 
0.42059034  	 0.42334404 
0.42114245  	 0.42245236 
0.42007337  	 0.42139865 
0.42025303  	 0.42189551 
0.41949425  	 0.42185918 
0.42026820  	 0.42171678 
0.42024575  	 0.42307689 
0.42024575  	 0.42307689 
0.42078591  	 0.42333140 
0.42051056  	 0.42406007 
0.42026429  	 0.42360051 
0.41943177  	 0.42433653 
0.41916288  	 0.42410108 
0.41856841  	 0.42384775 
0.41822597  	 0.42413016 
0.41900133  	 0.42401668 
0.41847250  	 0.42380163 
0.41879203  	 0.42259317 
0.41954505  	 0.42198139 
0.41930130  	 0.42314096 
0.41946651  	 0.42148577 
0.41946651  	 0.42148577 
0.41946651  	 0.42148577 
0.41943478  	 0.42062803 
0.41879077  	 0.42037957 
0.41962842  	 0.42021653 
0.41940756  	 0.42137604 
0.41935594  	 0.42183713 
0.42024121  	 0.42291234 
0.42124674  	 0.42118282 
0.42180088  	 0.42073228 
0.42204544  	 0.41983843 
0.42270419  	 0.41998998 
0.42198506  	 0.42007451 
0.42139036  	 0.42000788 
0.42053102  	 0.41921962 
0.42109261  	 0.41935427 
0.42103003  	 0.41927148 
0.42165847  	 0.41896219 
0.42157126  	 0.41914539 
0.41982790  	 0.41962257 
0.42099547  	 0.41981151 
0.42093514  	 0.41958130 
0.42125592  	 0.42000357 
0.42224412  	 0.42178742 
0.42121646  	 0.42091604 
0.42130530  	 0.42051874 
0.42157304  	 0.42083446 
0.42157304  	 0.42083446 
0.42082658  	 0.42006944 
0.42082658  	 0.42006944 
0.41955709  	 0.41918850 
0.41875643  	 0.41953790 
0.41818804  	 0.41925130 
0.41712067  	 0.41920674 
0.41755069  	 0.41877364 
0.41861468  	 0.41976665 
0.41885299  	 0.42037906 
0.41992127  	 0.42030822 
0.41979306  	 0.42007536 
0.41986590  	 0.42025677 
0.41920849  	 0.42088762 
0.41920849  	 0.42088762 
0.41920815  	 0.42137181 
0.41967118  	 0.42132487 
0.41945445  	 0.42156135 
0.41897986  	 0.42125745 
0.41880238  	 0.42200383 
0.41893621  	 0.42135465 
0.41875406  	 0.41991316 
0.41897998  	 0.42153396 
0.41966464  	 0.42216495 
0.42032758  	 0.42117381 
0.41941911  	 0.42225828 
0.41924038  	 0.42204697 
0.41920899  	 0.42134501 
0.41860482  	 0.42160265 
0.41925665  	 0.42308487 
0.41821073  	 0.42309587 
0.41869983  	 0.42339281 
0.41833365  	 0.42314651 
0.41818529  	 0.42315403 
0.41820774  	 0.42239343 
0.41853041  	 0.42242696 
0.41853041  	 0.42242696 
0.42047579  	 0.42131643 
0.42157521  	 0.42069945 
0.42118000  	 0.42018001 
0.42130277  	 0.41983420 
0.42187234  	 0.41929628 
0.42158407  	 0.41831990 
0.42158407  	 0.41831990 
0.42114506  	 0.41803932 
0.42007983  	 0.41880637 
0.42035447  	 0.41863040 
0.42095474  	 0.41788956 
0.42121158  	 0.41819608 
0.42208486  	 0.41762682 
0.42377263  	 0.41952897 
0.42436064  	 0.41931928 
0.42289502  	 0.41913016 
0.42238892  	 0.41887307 
0.42189090  	 0.41880358 
0.42243083  	 0.41985584 
0.42220066  	 0.42073052 
0.42277858  	 0.42154505 
0.42270336  	 0.42118380 
0.42361070  	 0.42233273 
0.42360920  	 0.42221664 
0.42435487  	 0.42257419 
0.42405737  	 0.42184597 
0.42391262  	 0.42103011 
0.42302569  	 0.42150370 
0.42303028  	 0.42234924 
0.42320384  	 0.42284911 
0.42354785  	 0.42251770 
0.42306528  	 0.42330308 
0.42396347  	 0.42330119 
0.42501764  	 0.42339032 
0.42440904  	 0.42425167 
0.42343082  	 0.42437277 
0.42196982  	 0.42319535 
0.42237555  	 0.42341316 
0.42252606  	 0.42376600 
0.42098672  	 0.42395536 
0.42098672  	 0.42395536 
0.41988673  	 0.42351126 
0.42055125  	 0.42411527 
0.41933641  	 0.42361306 
0.41974832  	 0.42414075 
0.41937818  	 0.42428057 
0.41984439  	 0.42435235 
0.41930575  	 0.42397075 
0.41954590  	 0.42331860 
0.41909882  	 0.42283566 
0.41877781  	 0.42415467 
0.41877781  	 0.42415467 
0.41918840  	 0.42486878 
0.41768256  	 0.42539389 
0.41809838  	 0.42396636 
0.41740425  	 0.42259130 
0.41656328  	 0.42291270 
0.41678615  	 0.42241591 
0.41813255  	 0.42242767 
0.41895448  	 0.42258464 
0.41932637  	 0.42256657 
0.41966878  	 0.42256723 
0.41967378  	 0.42317261 
0.41958558  	 0.42279852 
0.42026234  	 0.42264085 
0.41954635  	 0.42246383 
0.41927167  	 0.42334818 
0.41921651  	 0.42395548 
0.41941658  	 0.42311894 
0.41883184  	 0.42238744 
0.41810128  	 0.42352298 
0.41848469  	 0.42278270 
0.41843520  	 0.42230603 
0.41834737  	 0.42242369 
0.41845143  	 0.42158256 
0.41925853  	 0.42225293 
0.41876371  	 0.42245348 
0.42083826  	 0.42183517 
0.42023613  	 0.42150492 
0.42139794  	 0.42163712 
0.42145504  	 0.42203182 
0.42110309  	 0.42098858 
0.42171688  	 0.42051251 
0.42176017  	 0.42001919 
0.42181308  	 0.42018645 
0.42197361  	 0.42022733 
0.42141343  	 0.42015717 
0.42063786  	 0.42073451 
0.42066441  	 0.42051598 
0.42146501  	 0.41999865 
0.42306552  	 0.42124698 
0.42354918  	 0.42043505 
0.42386795  	 0.41979009 
0.42385866  	 0.42017863 
0.42377882  	 0.41997833 
0.42449608  	 0.42020712 
0.42342994  	 0.42133482 
0.42315576  	 0.42115101 
0.42222937  	 0.42179022 
0.42162940  	 0.42075473 
0.42271106  	 0.42197459 
0.42357534  	 0.42199575 
0.42286578  	 0.42257451 
0.42186823  	 0.42293462 
0.42144934  	 0.42216709 
0.42185074  	 0.42140665 
0.42168904  	 0.42129281 
0.42099648  	 0.42199955 
0.42118022  	 0.42161322 
0.42195309  	 0.41986890 
0.42068124  	 0.41939730 
0.42118226  	 0.41939993 
0.42162717  	 0.41907264 
0.42191809  	 0.41922220 
0.42096370  	 0.41865193 
0.42078663  	 0.41835234 
0.42191895  	 0.41766173 
0.42278443  	 0.41865014 
0.42228740  	 0.41886194 
0.42179523  	 0.41885679 
0.42305877  	 0.41906722 
0.42258485  	 0.41974641 
0.42273974  	 0.41921575 
0.42158527  	 0.41976588 
0.42213854  	 0.41983655 
0.42239043  	 0.42098582 
0.42294042  	 0.42126973 
0.42339726  	 0.42244264 
0.42286310  	 0.42240610 
0.42250964  	 0.42264077 
0.42152735  	 0.42310592 
0.42231914  	 0.42208200 
0.42163039  	 0.42105430 
0.42221160  	 0.42006461 
0.42216905  	 0.42026769 
0.42075815  	 0.42088010 
0.42033930  	 0.42083216 
0.42001599  	 0.41923449 
0.42001599  	 0.41923449 
0.42094453  	 0.41828744 
0.42094453  	 0.41828744 
0.42095143  	 0.41762144 
0.42149768  	 0.41826517 
0.42086238  	 0.41865974 
0.42037714  	 0.41876198 
0.42147528  	 0.41917448 
0.42147528  	 0.41917448 
0.42058146  	 0.41953126 
0.41996674  	 0.41812208 
0.41891067  	 0.41774598 
0.41889170  	 0.41875081 
0.41971853  	 0.41900146 
0.42097401  	 0.41979717 
0.42055546  	 0.41942724 
0.42140633  	 0.41957072 
0.42169229  	 0.41876549 
0.42167948  	 0.41836337 
0.42047955  	 0.41906841 
0.42080197  	 0.41877512 
0.42073197  	 0.41752893 
0.41991241  	 0.41802384 
0.42007948  	 0.42011950 
0.41920740  	 0.41939790 
0.41960097  	 0.42021089 
0.41881602  	 0.42034923 
0.41745833  	 0.42092426 
0.41810710  	 0.42104883 
0.41778909  	 0.42048313 
0.41846328  	 0.42050296 
0.41929187  	 0.41881861 
0.41943739  	 0.41941402 
0.41962303  	 0.41997757 
0.42044646  	 0.41968682 
0.42001862  	 0.42047822 
0.41929526  	 0.41966261 
0.41973017  	 0.41967513 
0.42062571  	 0.41864219 
0.42133418  	 0.41839601 
0.42155657  	 0.41967337 
0.42049811  	 0.42052927 
0.41968277  	 0.42027878 
0.42112049  	 0.42066104 
0.41951299  	 0.42029432 
0.41988119  	 0.42076309 
0.41920520  	 0.42067242 
0.41907761  	 0.42153444 
0.41869722  	 0.42221472 
0.41881726  	 0.42153597 
0.41898536  	 0.42117277 
0.41980551  	 0.42192126 
0.42058208  	 0.42222364 
0.41918135  	 0.42139390 
0.41996423  	 0.42185889 
0.41844324  	 0.42285215 
0.41904406  	 0.42140734 
0.41916626  	 0.42163077 
0.41910325  	 0.42138782 
0.41890448  	 0.42183677 
0.41849247  	 0.42227710 
0.41892341  	 0.42286234 
0.41908466  	 0.42380993 
0.41939229  	 0.42309318 
0.41976353  	 0.42372985 
0.42004572  	 0.42312325 
0.41994476  	 0.42299620 
0.42022869  	 0.42410037 
0.42123420  	 0.42427027 
0.42104792  	 0.42441402 
0.42113584  	 0.42450813 
0.42152773  	 0.42417649 
0.42265506  	 0.42332694 
0.42281885  	 0.42302341 
0.42132871  	 0.42242374 
0.42271075  	 0.42194343 
0.42190811  	 0.42178134 
0.42310341  	 0.42190341 
0.42148359  	 0.42150636 
0.42146839  	 0.42159868 
0.42162387  	 0.42301020 
